dt,s34_cal,s34_cal_61,s34_cal_121,s34_cal_301,s34_cal_601
2018-12-31 22:51:27,38.629880532773875,37.8621499181173,38.103582802181826,,
2018-12-31 22:51:28,38.629880532773875,37.87976212539493,38.09849446963991,,
2018-12-31 22:51:29,38.629880532773875,37.89737433267257,38.09324352002696,,
2018-12-31 22:51:30,38.629880532773875,37.906183563307756,38.08840068951125,,
2018-12-31 22:51:31,38.61020386717842,37.91499279394294,38.07394562440139,,
2018-12-31 22:51:32,38.61020386717842,37.924124592866576,38.059245057265315,,
2018-12-31 22:51:33,38.0138108016458,37.933256391790216,38.04026924294251,,
2018-12-31 22:51:34,38.0138108016458,37.92380827857086,38.01661006233573,,
2018-12-31 22:51:35,37.44712348128465,37.91436016535151,37.98826751544497,,
2018-12-31 22:51:36,37.44712348128465,37.89529952777221,37.95992496855421,,
2018-12-31 22:51:37,37.44712348128465,37.876238890192916,37.93141980459242,,
2018-12-31 22:51:38,37.476829226456104,37.84821086483057,37.902752023559586,,
2018-12-31 22:51:39,37.476829226456104,37.820182839468224,37.87424685959778,,
2018-12-31 22:51:40,36.91014190609494,37.792477382394324,37.84574169563598,,
2018-12-31 22:51:41,36.91014190609494,37.76477192532043,37.81723653167418,,
2018-12-31 22:51:42,36.91014190609494,37.72745394388659,37.798098100280335,,
2018-12-31 22:51:43,36.91014190609494,37.69013596245274,37.77871416686028,,
2018-12-31 22:51:44,36.88043616092349,37.66178536880195,37.75933023344024,,
2018-12-31 22:51:45,36.88043616092349,37.63343477515115,37.74019180204639,,
2018-12-31 22:51:46,36.87078857490403,37.60508418150036,37.72105337065255,,
2018-12-31 22:51:47,36.87078857490403,37.58553656449202,37.70216044128492,,
2018-12-31 22:51:48,36.91014190609494,37.56582453634309,37.68326751191728,,
2018-12-31 22:51:49,36.91014190609494,37.546599487623205,37.66412908052344,,
2018-12-31 22:51:50,36.91014190609494,37.53715137440384,37.64499064912959,,
2018-12-31 22:51:51,37.476829226456104,37.53699321725598,37.625689600664714,,
2018-12-31 22:51:52,37.45715256086065,37.53683506010812,37.6110719184838,,
2018-12-31 22:51:53,37.45715256086065,37.536354334671806,37.59177087001892,,
2018-12-31 22:51:54,38.04351654681726,37.535873609235495,37.57263243862508,,
2018-12-31 22:51:55,38.04351654681726,37.545005408159135,37.55817737351521,,
2018-12-31 22:51:56,37.994134136050356,37.55381463879432,37.54824305761827,,
2018-12-31 22:51:57,37.994134136050356,37.5626238694295,37.538308741721345,,
